# Muv	log10_phi_max	log10_phi_dust	log10_phi_nodust
-25.000	-2.889	nan	-8.334
-24.900	-2.812	-16.781	-8.083
-24.800	-2.735	-15.881	-7.859
-24.700	-2.661	-14.991	-7.652
-24.600	-2.587	-14.190	-7.473
-24.500	-2.515	-13.449	-7.295
-24.400	-2.444	-12.743	-7.128
-24.300	-2.373	-12.104	-6.962
-24.200	-2.305	-11.523	-6.808
-24.100	-2.236	-10.985	-6.660
-24.000	-2.170	-10.493	-6.514
-23.900	-2.104	-10.036	-6.380
-23.800	-2.038	-9.607	-6.246
-23.700	-1.975	-9.207	-6.126
-23.600	-1.911	-8.833	-6.013
-23.500	-1.849	-8.473	-5.900
-23.400	-1.787	-8.129	-5.795
-23.300	-1.726	-7.825	-5.692
-23.200	-1.666	-7.549	-5.589
-23.100	-1.606	-7.316	-5.499
-23.000	-1.548	-7.092	-5.412
-22.900	-1.489	-6.875	-5.325
-22.800	-1.431	-6.675	-5.241
-22.700	-1.375	-6.482	-5.160
-22.600	-1.318	-6.303	-5.079
-22.500	-1.262	-6.129	-5.000
-22.400	-1.207	-5.975	-4.929
-22.300	-1.152	-5.829	-4.858
-22.200	-1.097	-5.689	-4.788
-22.100	-1.043	-5.555	-4.720
-22.000	-0.990	-5.427	-4.654
-21.900	-0.937	-5.314	-4.589
-21.800	-0.884	-5.201	-4.524
-21.700	-0.831	-5.094	-4.463
-21.600	-0.779	-4.988	-4.405
-21.500	-0.728	-4.885	-4.346
-21.400	-0.677	-4.793	-4.287
-21.300	-0.625	-4.701	-4.230
-21.200	-0.575	-4.612	-4.174
-21.100	-0.525	-4.527	-4.119
-21.000	-0.475	-4.443	-4.063
-20.900	-0.425	-4.361	-4.010
-20.800	-0.376	-4.285	-3.961
-20.700	-0.327	-4.208	-3.911
-20.600	-0.278	-4.133	-3.861
-20.500	-0.229	-4.061	-3.811
-20.400	-0.181	-3.988	-3.762
-20.300	-0.133	-3.917	-3.713
-20.200	-0.085	-3.852	-3.664
-20.100	-0.038	-3.788	-3.615
-20.000	0.009	-3.723	-3.566
-19.900	0.056	-3.660	-3.517
-19.800	0.103	-3.596	-3.469
-19.700	0.150	-3.533	-3.420
-19.600	0.196	-3.472	-3.372
-19.500	0.242	-3.413	-3.326
-19.400	0.288	-3.354	-3.280
-19.300	0.334	-3.295	-3.235
-19.200	0.379	-3.244	-3.189
-19.100	0.425	-3.194	-3.146
-19.000	0.470	-3.143	-3.102
-18.900	0.515	-3.094	-3.059
-18.800	0.560	-3.048	-3.016
-18.700	0.604	-3.002	-2.972
-18.600	0.648	-2.957	-2.929
-18.500	0.693	-2.911	-2.886
-18.400	0.737	-2.866	-2.842
-18.300	0.780	-2.820	-2.799
-18.200	0.824	-2.775	-2.755
-18.100	0.868	-2.730	-2.712
-18.000	0.911	-2.686	-2.669
-17.900	0.954	-2.641	-2.625
-17.800	0.997	-2.597	-2.585
-17.700	1.040	-2.554	-2.544
-17.600	1.083	-2.513	-2.504
-17.500	1.126	-2.472	-2.463
-17.400	1.168	-2.431	-2.424
-17.300	1.210	-2.391	-2.384
-17.200	1.253	-2.352	-2.345
-17.100	1.295	-2.312	-2.306
-17.000	1.337	-2.272	-2.267
-16.900	1.379	-2.232	-2.226
-16.800	1.420	-2.192	-2.186
-16.700	1.462	-2.151	-2.146
-16.600	1.503	-2.111	-2.106
-16.500	1.530	-2.071	-2.067
-16.400	1.549	-2.032	-2.028
-16.300	nan	-1.993	-1.989
-16.200	nan	-1.953	-1.950
-16.100	nan	-1.914	-1.910
-16.000	nan	-1.874	-1.871
-15.900	nan	-1.835	-1.832
-15.800	nan	-1.795	-1.792
-15.700	nan	-1.756	-1.753
-15.600	nan	-1.716	-1.713
-15.500	nan	-1.677	-1.674
-15.400	nan	-1.637	-1.635
-15.300	nan	-1.598	-1.596
-15.200	nan	-1.560	-1.558
-15.100	nan	-1.521	-1.519
-15.000	nan	-1.482	-1.480
-14.900	nan	-1.442	-1.440
-14.800	nan	-1.401	-1.399
-14.700	nan	-1.360	-1.358
-14.600	nan	-1.321	-1.319
-14.500	nan	-1.285	-1.283
-14.400	nan	-1.249	-1.247
-14.300	nan	-1.213	-1.212
-14.200	nan	-1.177	-1.176
-14.100	nan	-1.141	-1.139
-14.000	nan	-1.105	-1.103
-13.900	nan	-1.069	-1.067
-13.800	nan	-1.032	-1.031
-13.700	nan	-0.995	-0.994
-13.600	nan	-0.959	-0.958
-13.500	nan	-0.922	-0.921
-13.400	nan	-0.885	-0.884
-13.300	nan	-0.848	-0.846
-13.200	nan	-0.811	-0.809
-13.100	nan	-0.774	-0.772
-13.000	nan	-0.737	-0.736
-12.900	nan	-0.700	-0.699
-12.800	nan	-0.664	-0.662
-12.700	nan	-0.618	-0.616
-12.600	nan	-0.572	-0.571
-12.500	nan	-0.526	-0.525
-12.400	nan	-0.482	-0.481
-12.300	nan	-0.440	-0.439
-12.200	nan	-0.398	-0.397
-12.100	nan	-0.364	-0.363
