# Muv	log10_phi_max	log10_phi_dust	log10_phi_nodust
-25.000	-3.948	-20.119	-9.919
-24.900	-3.846	-19.007	-9.665
-24.800	-3.744	-17.979	-9.420
-24.700	-3.646	-17.008	-9.189
-24.600	-3.549	-16.097	-8.988
-24.500	-3.453	-15.295	-8.788
-24.400	-3.360	-14.575	-8.600
-24.300	-3.266	-13.910	-8.415
-24.200	-3.176	-13.291	-8.235
-24.100	-3.087	-12.726	-8.075
-24.000	-2.999	-12.195	-7.916
-23.900	-2.913	-11.703	-7.764
-23.800	-2.827	-11.255	-7.623
-23.700	-2.744	-10.824	-7.482
-23.600	-2.662	-10.423	-7.351
-23.500	-2.581	-10.058	-7.231
-23.400	-2.501	-9.714	-7.110
-23.300	-2.422	-9.393	-6.993
-23.200	-2.346	-9.087	-6.885
-23.100	-2.270	-8.827	-6.776
-23.000	-2.194	-8.572	-6.668
-22.900	-2.121	-8.332	-6.572
-22.800	-2.048	-8.100	-6.477
-22.700	-1.977	-7.892	-6.382
-22.600	-1.906	-7.688	-6.290
-22.500	-1.836	-7.505	-6.203
-22.400	-1.768	-7.322	-6.116
-22.300	-1.700	-7.162	-6.029
-22.200	-1.633	-7.005	-5.945
-22.100	-1.567	-6.855	-5.866
-22.000	-1.502	-6.714	-5.787
-21.900	-1.438	-6.574	-5.708
-21.800	-1.374	-6.447	-5.631
-21.700	-1.312	-6.324	-5.559
-21.600	-1.250	-6.201	-5.486
-21.500	-1.188	-6.088	-5.414
-21.400	-1.128	-5.975	-5.342
-21.300	-1.068	-5.862	-5.274
-21.200	-1.009	-5.759	-5.206
-21.100	-0.950	-5.657	-5.137
-21.000	-0.892	-5.554	-5.069
-20.900	-0.834	-5.459	-5.003
-20.800	-0.777	-5.365	-4.938
-20.700	-0.721	-5.271	-4.873
-20.600	-0.665	-5.181	-4.808
-20.500	-0.609	-5.092	-4.743
-20.400	-0.554	-5.003	-4.679
-20.300	-0.499	-4.916	-4.614
-20.200	-0.445	-4.831	-4.550
-20.100	-0.392	-4.747	-4.486
-20.000	-0.338	-4.662	-4.425
-19.900	-0.285	-4.579	-4.364
-19.800	-0.233	-4.496	-4.303
-19.700	-0.181	-4.413	-4.242
-19.600	-0.129	-4.335	-4.186
-19.500	-0.077	-4.260	-4.131
-19.400	-0.026	-4.185	-4.075
-19.300	0.025	-4.113	-4.020
-19.200	0.076	-4.051	-3.964
-19.100	0.126	-3.989	-3.905
-19.000	0.176	-3.926	-3.847
-18.900	0.226	-3.863	-3.788
-18.800	0.275	-3.799	-3.730
-18.700	0.324	-3.735	-3.671
-18.600	0.373	-3.671	-3.613
-18.500	0.422	-3.609	-3.555
-18.400	0.471	-3.547	-3.497
-18.300	0.519	-3.485	-3.444
-18.200	0.567	-3.425	-3.394
-18.100	0.615	-3.372	-3.343
-18.000	0.662	-3.320	-3.293
-17.900	0.710	-3.267	-3.242
-17.800	0.757	-3.214	-3.190
-17.700	0.804	-3.161	-3.139
-17.600	0.850	-3.108	-3.087
-17.500	0.897	-3.055	-3.035
-17.400	0.943	-3.002	-2.985
-17.300	0.990	-2.951	-2.935
-17.200	1.036	-2.900	-2.885
-17.100	1.081	-2.849	-2.835
-17.000	1.127	-2.797	-2.784
-16.900	1.172	-2.746	-2.734
-16.800	1.218	-2.694	-2.683
-16.700	1.263	-2.643	-2.632
-16.600	1.308	-2.592	-2.582
-16.500	1.344	-2.542	-2.533
-16.400	1.365	-2.492	-2.484
-16.300	1.386	-2.442	-2.434
-16.200	nan	-2.394	-2.388
-16.100	nan	-2.349	-2.343
-16.000	nan	-2.303	-2.298
-15.900	nan	-2.257	-2.252
-15.800	nan	-2.210	-2.204
-15.700	nan	-2.161	-2.156
-15.600	nan	-2.113	-2.108
-15.500	nan	-2.064	-2.059
-15.400	nan	-2.016	-2.011
-15.300	nan	-1.968	-1.963
-15.200	nan	-1.920	-1.916
-15.100	nan	-1.872	-1.868
-15.000	nan	-1.823	-1.819
-14.900	nan	-1.773	-1.770
-14.800	nan	-1.724	-1.721
-14.700	nan	-1.677	-1.675
-14.600	nan	-1.637	-1.635
-14.500	nan	-1.597	-1.595
-14.400	nan	-1.557	-1.555
-14.300	nan	-1.514	-1.512
-14.200	nan	-1.469	-1.466
-14.100	nan	-1.423	-1.421
-14.000	nan	-1.378	-1.375
-13.900	nan	-1.334	-1.332
-13.800	nan	-1.291	-1.289
-13.700	nan	-1.248	-1.246
-13.600	nan	-1.205	-1.204
-13.500	nan	-1.163	-1.161
-13.400	nan	-1.121	-1.119
-13.300	nan	-1.078	-1.076
-13.200	nan	-1.030	-1.027
-13.100	nan	-0.978	-0.976
-13.000	nan	-0.927	-0.925
-12.900	nan	-0.876	-0.874
-12.800	nan	-0.828	-0.826
-12.700	nan	-0.779	-0.777
-12.600	nan	-0.734	-0.733
-12.500	nan	-0.703	-0.702
-12.400	nan	-0.673	-0.672
-12.300	nan	-0.642	-0.641
-12.200	nan	-0.620	-0.620
-12.100	nan	-0.603	-0.602
