# Muv	log10_phi_max	log10_phi_dust	log10_phi_nodust
-25.000	-9.435	-31.606	-18.098
-24.900	-9.224	-30.160	-17.752
-24.800	-9.013	-28.804	-17.412
-24.700	-8.812	-27.536	-17.073
-24.600	-8.612	-26.442	-16.778
-24.500	-8.416	-25.422	-16.489
-24.400	-8.227	-24.454	-16.199
-24.300	-8.037	-23.618	-15.917
-24.200	-7.856	-22.802	-15.639
-24.100	-7.676	-22.062	-15.362
-24.000	-7.499	-21.342	-15.103
-23.900	-7.328	-20.687	-14.875
-23.800	-7.157	-20.045	-14.646
-23.700	-6.993	-19.438	-14.418
-23.600	-6.830	-18.863	-14.205
-23.500	-6.670	-18.356	-13.996
-23.400	-6.515	-17.861	-13.788
-23.300	-6.359	-17.420	-13.581
-23.200	-6.210	-16.979	-13.398
-23.100	-6.062	-16.595	-13.215
-23.000	-5.916	-16.219	-13.031
-22.900	-5.775	-15.848	-12.850
-22.800	-5.633	-15.488	-12.685
-22.700	-5.497	-15.128	-12.520
-22.600	-5.361	-14.822	-12.355
-22.500	-5.228	-14.526	-12.190
-22.400	-5.098	-14.231	-12.035
-22.300	-4.968	-13.960	-11.880
-22.200	-4.843	-13.690	-11.725
-22.100	-4.718	-13.426	-11.570
-22.000	-4.596	-13.188	-11.424
-21.900	-4.476	-12.950	-11.282
-21.800	-4.357	-12.716	-11.141
-21.700	-4.241	-12.502	-10.999
-21.600	-4.126	-12.288	-10.858
-21.500	-4.013	-12.074	-10.720
-21.400	-3.902	-11.872	-10.582
-21.300	-3.792	-11.671	-10.444
-21.200	-3.685	-11.470	-10.306
-21.100	-3.578	-11.281	-10.178
-21.000	-3.473	-11.097	-10.050
-20.900	-3.370	-10.913	-9.922
-20.800	-3.267	-10.730	-9.795
-20.700	-3.168	-10.551	-9.672
-20.600	-3.068	-10.371	-9.553
-20.500	-2.970	-10.192	-9.433
-20.400	-2.874	-10.026	-9.313
-20.300	-2.778	-9.860	-9.195
-20.200	-2.685	-9.694	-9.080
-20.100	-2.592	-9.535	-8.964
-20.000	-2.500	-9.380	-8.849
-19.900	-2.410	-9.225	-8.734
-19.800	-2.320	-9.071	-8.621
-19.700	-2.233	-8.924	-8.508
-19.600	-2.145	-8.776	-8.395
-19.500	-2.059	-8.628	-8.282
-19.400	-1.974	-8.490	-8.175
-19.300	-1.890	-8.352	-8.071
-19.200	-1.807	-8.215	-7.966
-19.100	-1.725	-8.087	-7.862
-19.000	-1.643	-7.967	-7.759
-18.900	-1.563	-7.847	-7.660
-18.800	-1.483	-7.727	-7.560
-18.700	-1.405	-7.616	-7.460
-18.600	-1.327	-7.505	-7.360
-18.500	-1.250	-7.395	-7.260
-18.400	-1.174	-7.284	-7.160
-18.300	-1.098	-7.176	-7.060
-18.200	-1.023	-7.068	-6.960
-18.100	-0.949	-6.960	-6.864
-18.000	-0.876	-6.855	-6.768
-17.900	-0.803	-6.753	-6.672
-17.800	-0.731	-6.652	-6.577
-17.700	-0.660	-6.550	-6.483
-17.600	-0.589	-6.452	-6.390
-17.500	-0.519	-6.354	-6.296
-17.400	-0.450	-6.257	-6.203
-17.300	-0.381	-6.160	-6.111
-17.200	-0.313	-6.065	-6.020
-17.100	-0.245	-5.971	-5.929
-17.000	-0.178	-5.877	-5.837
-16.900	-0.112	-5.783	-5.750
-16.800	-0.046	-5.695	-5.663
-16.700	0.019	-5.606	-5.577
-16.600	0.084	-5.518	-5.490
-16.500	0.137	-5.429	-5.402
-16.400	0.166	-5.338	-5.313
-16.300	0.195	-5.248	-5.225
-16.200	nan	-5.158	-5.136
-16.100	nan	-5.070	-5.050
-16.000	nan	-4.983	-4.965
-15.900	nan	-4.897	-4.880
-15.800	nan	-4.811	-4.796
-15.700	nan	-4.730	-4.716
-15.600	nan	-4.649	-4.636
-15.500	nan	-4.568	-4.556
-15.400	nan	-4.487	-4.474
-15.300	nan	-4.402	-4.390
-15.200	nan	-4.316	-4.305
-15.100	nan	-4.231	-4.221
-15.000	nan	-4.149	-4.140
-14.900	nan	-4.069	-4.060
-14.800	nan	-3.988	-3.980
-14.700	nan	-3.909	-3.902
-14.600	nan	-3.834	-3.827
-14.500	nan	-3.758	-3.752
-14.400	nan	-3.683	-3.677
-14.300	nan	-3.603	-3.596
-14.200	nan	-3.519	-3.513
-14.100	nan	-3.435	-3.429
-14.000	nan	-3.352	-3.345
-13.900	nan	-3.266	-3.260
-13.800	nan	-3.181	-3.175
-13.700	nan	-3.100	-3.097
-13.600	nan	-3.039	-3.036
-13.500	nan	-2.978	-2.975
-13.400	nan	-2.917	-2.914
-13.300	nan	-2.866	-2.864
-13.200	nan	-2.818	-2.816
-13.100	nan	-2.771	-2.769
-13.000	nan	-2.723	-2.721
-12.900	nan	-2.676	-2.674
-12.800	nan	-2.628	-2.626
-12.700	nan	-2.580	-2.578
-12.600	nan	-2.533	-2.531
-12.500	nan	-2.458	-2.454
-12.400	nan	-2.368	-2.364
-12.300	nan	-2.278	-2.274
-12.200	nan	-2.193	-2.190
-12.100	nan	-2.117	-2.114
