# Muv	log10_phi_max	log10_phi_dust	log10_phi_nodust
-25.000	-6.949	-26.062	-14.329
-24.900	-6.789	-24.760	-14.022
-24.800	-6.629	-23.548	-13.739
-24.700	-6.476	-22.475	-13.455
-24.600	-6.324	-21.484	-13.188
-24.500	-6.174	-20.577	-12.927
-24.400	-6.030	-19.776	-12.667
-24.300	-5.885	-19.013	-12.447
-24.200	-5.746	-18.311	-12.232
-24.100	-5.609	-17.647	-12.018
-24.000	-5.473	-17.026	-11.812
-23.900	-5.342	-16.462	-11.611
-23.800	-5.210	-15.919	-11.409
-23.700	-5.084	-15.441	-11.221
-23.600	-4.958	-14.972	-11.055
-23.500	-4.834	-14.534	-10.889
-23.400	-4.714	-14.100	-10.722
-23.300	-4.594	-13.726	-10.571
-23.200	-4.478	-13.358	-10.423
-23.100	-4.363	-13.012	-10.275
-23.000	-4.249	-12.673	-10.127
-22.900	-4.139	-12.368	-9.992
-22.800	-4.028	-12.090	-9.857
-22.700	-3.921	-11.813	-9.722
-22.600	-3.815	-11.551	-9.587
-22.500	-3.710	-11.289	-9.464
-22.400	-3.608	-11.053	-9.341
-22.300	-3.506	-10.837	-9.219
-22.200	-3.407	-10.621	-9.097
-22.100	-3.309	-10.424	-8.979
-22.000	-3.212	-10.232	-8.863
-21.900	-3.117	-10.040	-8.747
-21.800	-3.022	-9.862	-8.631
-21.700	-2.930	-9.686	-8.520
-21.600	-2.838	-9.511	-8.414
-21.500	-2.748	-9.348	-8.307
-21.400	-2.659	-9.189	-8.201
-21.300	-2.571	-9.030	-8.096
-21.200	-2.485	-8.876	-7.994
-21.100	-2.399	-8.725	-7.893
-21.000	-2.314	-8.575	-7.792
-20.900	-2.231	-8.427	-7.691
-20.800	-2.148	-8.289	-7.593
-20.700	-2.068	-8.151	-7.496
-20.600	-1.987	-8.013	-7.399
-20.500	-1.907	-7.881	-7.301
-20.400	-1.829	-7.749	-7.208
-20.300	-1.751	-7.618	-7.118
-20.200	-1.675	-7.489	-7.028
-20.100	-1.599	-7.363	-6.938
-20.000	-1.523	-7.237	-6.848
-19.900	-1.449	-7.113	-6.761
-19.800	-1.375	-6.997	-6.673
-19.700	-1.303	-6.882	-6.586
-19.600	-1.231	-6.766	-6.498
-19.500	-1.160	-6.657	-6.412
-19.400	-1.089	-6.549	-6.327
-19.300	-1.019	-6.442	-6.241
-19.200	-0.950	-6.338	-6.156
-19.100	-0.882	-6.240	-6.072
-19.000	-0.814	-6.141	-5.990
-18.900	-0.747	-6.043	-5.909
-18.800	-0.680	-5.951	-5.827
-18.700	-0.614	-5.861	-5.746
-18.600	-0.548	-5.771	-5.670
-18.500	-0.483	-5.682	-5.593
-18.400	-0.419	-5.600	-5.516
-18.300	-0.355	-5.517	-5.440
-18.200	-0.292	-5.434	-5.362
-18.100	-0.229	-5.352	-5.285
-18.000	-0.167	-5.270	-5.207
-17.900	-0.105	-5.188	-5.130
-17.800	-0.044	-5.106	-5.054
-17.700	0.017	-5.026	-4.979
-17.600	0.077	-4.948	-4.904
-17.500	0.137	-4.871	-4.830
-17.400	0.197	-4.793	-4.757
-17.300	0.256	-4.718	-4.685
-17.200	0.315	-4.644	-4.613
-17.100	0.373	-4.570	-4.541
-17.000	0.431	-4.496	-4.469
-16.900	0.488	-4.422	-4.398
-16.800	0.546	-4.350	-4.327
-16.700	0.602	-4.277	-4.256
-16.600	0.659	-4.204	-4.184
-16.500	0.704	-4.132	-4.113
-16.400	0.730	-4.060	-4.042
-16.300	0.756	-3.987	-3.971
-16.200	nan	-3.916	-3.901
-16.100	nan	-3.847	-3.833
-16.000	nan	-3.777	-3.765
-15.900	nan	-3.708	-3.696
-15.800	nan	-3.639	-3.628
-15.700	nan	-3.570	-3.560
-15.600	nan	-3.501	-3.491
-15.500	nan	-3.432	-3.423
-15.400	nan	-3.366	-3.358
-15.300	nan	-3.300	-3.293
-15.200	nan	-3.235	-3.228
-15.100	nan	-3.169	-3.162
-15.000	nan	-3.101	-3.094
-14.900	nan	-3.033	-3.026
-14.800	nan	-2.965	-2.958
-14.700	nan	-2.901	-2.896
-14.600	nan	-2.840	-2.836
-14.500	nan	-2.780	-2.776
-14.400	nan	-2.720	-2.716
-14.300	nan	-2.658	-2.654
-14.200	nan	-2.597	-2.592
-14.100	nan	-2.535	-2.531
-14.000	nan	-2.470	-2.465
-13.900	nan	-2.398	-2.393
-13.800	nan	-2.326	-2.322
-13.700	nan	-2.255	-2.250
-13.600	nan	-2.186	-2.182
-13.500	nan	-2.118	-2.115
-13.400	nan	-2.051	-2.047
-13.300	nan	-2.002	-2.000
-13.200	nan	-1.955	-1.953
-13.100	nan	-1.908	-1.906
-13.000	nan	-1.866	-1.865
-12.900	nan	-1.831	-1.830
-12.800	nan	-1.795	-1.794
-12.700	nan	-1.760	-1.759
-12.600	nan	-1.720	-1.719
-12.500	nan	-1.681	-1.679
-12.400	nan	-1.641	-1.639
-12.300	nan	-1.601	-1.600
-12.200	nan	-1.550	-1.547
-12.100	nan	-1.473	-1.470
