# Muv	log10_phi_max	log10_phi_dust	log10_phi_nodust
-25.000	-1.491	nan	nan
-24.900	-1.455	nan	nan
-24.800	-1.418	nan	nan
-24.700	-1.382	nan	nan
-24.600	-1.345	nan	nan
-24.500	-1.309	nan	nan
-24.400	-1.272	nan	nan
-24.300	-1.236	nan	nan
-24.200	-1.200	nan	nan
-24.100	-1.163	nan	nan
-24.000	-1.127	nan	nan
-23.900	-1.091	nan	nan
-23.800	-1.055	nan	nan
-23.700	-1.018	nan	nan
-23.600	-0.982	nan	nan
-23.500	-0.946	nan	nan
-23.400	-0.910	nan	-4.246
-23.300	-0.873	nan	-4.187
-23.200	-0.837	nan	-4.087
-23.100	-0.801	nan	-3.999
-23.000	-0.765	nan	-3.929
-22.900	-0.729	nan	-3.867
-22.800	-0.692	nan	-3.798
-22.700	-0.656	nan	-3.717
-22.600	-0.620	nan	-3.631
-22.500	-0.584	nan	-3.553
-22.400	-0.548	nan	-3.497
-22.300	-0.512	nan	-3.451
-22.200	-0.475	nan	-3.408
-22.100	-0.439	nan	-3.352
-22.000	-0.403	nan	-3.297
-21.900	-0.367	nan	-3.248
-21.800	-0.331	nan	-3.200
-21.700	-0.295	nan	-3.154
-21.600	-0.258	nan	-3.109
-21.500	-0.222	nan	-3.065
-21.400	-0.186	nan	-3.023
-21.300	-0.150	-4.140	-2.983
-21.200	-0.114	-4.062	-2.945
-21.100	-0.078	-3.925	-2.909
-21.000	-0.041	-3.829	-2.875
-20.900	-0.005	-3.746	-2.846
-20.800	0.031	-3.650	-2.816
-20.700	0.067	-3.541	-2.783
-20.600	0.103	-3.435	-2.749
-20.500	0.140	-3.363	-2.719
-20.400	0.176	-3.306	-2.692
-20.300	0.212	-3.237	-2.665
-20.200	0.248	-3.167	-2.640
-20.100	0.285	-3.102	-2.615
-20.000	0.321	-3.041	-2.590
-19.900	0.357	-2.982	-2.568
-19.800	0.393	-2.925	-2.545
-19.700	0.430	-2.872	-2.524
-19.600	0.466	-2.822	-2.503
-19.500	0.502	-2.776	-2.483
-19.400	0.538	-2.737	-2.463
-19.300	0.575	-2.700	-2.442
-19.200	0.611	-2.659	-2.421
-19.100	0.647	-2.619	-2.400
-19.000	0.684	-2.587	-2.381
-18.900	0.720	-2.555	-2.361
-18.800	0.756	-2.525	-2.342
-18.700	0.793	-2.496	-2.323
-18.600	0.829	-2.469	-2.304
-18.500	0.865	-2.443	-2.286
-18.400	0.902	-2.419	-2.267
-18.300	0.938	-2.396	-2.249
-18.200	0.975	-2.373	-2.231
-18.100	1.011	-2.349	-2.213
-18.000	1.047	-2.325	-2.195
-17.900	1.084	-2.302	-2.176
-17.800	1.120	-2.280	-2.157
-17.700	1.157	-2.258	-2.138
-17.600	1.193	-2.237	-2.119
-17.500	1.230	-2.216	-2.100
-17.400	1.266	-2.196	-2.081
-17.300	1.303	-2.175	-2.062
-17.200	1.339	-2.155	-2.043
-17.100	1.376	-2.135	-2.024
-17.000	1.412	-2.115	-2.004
-16.900	1.449	-2.094	-1.983
-16.800	1.485	-2.073	-1.963
-16.700	1.522	-2.052	-1.943
-16.600	1.558	-2.031	-1.922
-16.500	1.582	-2.011	-1.901
-16.400	1.599	-1.990	-1.880
-16.300	nan	-1.969	-1.859
-16.200	nan	-1.948	-1.838
-16.100	nan	-1.925	-1.819
-16.000	nan	-1.903	-1.799
-15.900	nan	-1.881	-1.780
-15.800	nan	-1.858	-1.760
-15.700	nan	-1.836	-1.739
-15.600	nan	-1.813	-1.718
-15.500	nan	-1.790	-1.697
-15.400	nan	-1.769	-1.677
-15.300	nan	-1.748	-1.654
-15.200	nan	-1.727	-1.630
-15.100	nan	-1.705	-1.607
-15.000	nan	-1.683	-1.583
-14.900	nan	-1.661	-1.560
-14.800	nan	-1.638	-1.537
-14.700	nan	-1.615	-1.514
-14.600	nan	-1.590	-1.491
-14.500	nan	-1.565	-1.469
-14.400	nan	-1.540	-1.448
-14.300	nan	-1.515	-1.428
-14.200	nan	-1.490	-1.407
-14.100	nan	-1.466	-1.387
-14.000	nan	-1.441	-1.365
-13.900	nan	-1.419	-1.343
-13.800	nan	-1.397	-1.321
-13.700	nan	-1.375	-1.299
-13.600	nan	-1.354	-1.276
-13.500	nan	-1.331	-1.252
-13.400	nan	-1.308	-1.228
-13.300	nan	-1.284	-1.204
-13.200	nan	-1.261	-1.180
-13.100	nan	-1.236	-1.156
-13.000	nan	-1.211	-1.132
-12.900	nan	-1.186	-1.108
-12.800	nan	-1.161	-1.083
-12.700	nan	-1.136	-1.059
-12.600	nan	-1.110	-1.035
-12.500	nan	-1.085	-1.010
-12.400	nan	-1.059	-0.986
-12.300	nan	-1.034	-0.964
-12.200	nan	-1.008	-0.941
-12.100	nan	-0.983	-0.918
