# Muv	log10_phi_max	log10_phi_dust	log10_phi_nodust
-25.000	-1.582	nan	nan
-24.900	-1.547	nan	nan
-24.800	-1.511	nan	nan
-24.700	-1.476	nan	nan
-24.600	-1.441	nan	nan
-24.500	-1.406	nan	nan
-24.400	-1.371	nan	nan
-24.300	-1.336	nan	nan
-24.200	-1.300	nan	nan
-24.100	-1.265	nan	nan
-24.000	-1.230	nan	nan
-23.900	-1.195	nan	nan
-23.800	-1.159	nan	nan
-23.700	-1.124	nan	nan
-23.600	-1.089	nan	nan
-23.500	-1.053	nan	nan
-23.400	-1.018	nan	nan
-23.300	-0.983	nan	nan
-23.200	-0.947	nan	nan
-23.100	-0.912	nan	nan
-23.000	-0.877	nan	nan
-22.900	-0.841	nan	nan
-22.800	-0.806	nan	nan
-22.700	-0.770	nan	nan
-22.600	-0.735	nan	nan
-22.500	-0.699	nan	nan
-22.400	-0.664	nan	nan
-22.300	-0.629	nan	nan
-22.200	-0.593	nan	nan
-22.100	-0.557	nan	nan
-22.000	-0.522	nan	-3.898
-21.900	-0.486	nan	-3.852
-21.800	-0.451	nan	-3.785
-21.700	-0.415	nan	-3.731
-21.600	-0.380	nan	-3.681
-21.500	-0.344	nan	-3.612
-21.400	-0.308	nan	-3.543
-21.300	-0.273	nan	-3.478
-21.200	-0.237	nan	-3.438
-21.100	-0.202	nan	-3.384
-21.000	-0.166	nan	-3.322
-20.900	-0.130	nan	-3.270
-20.800	-0.094	nan	-3.232
-20.700	-0.059	nan	-3.205
-20.600	-0.023	nan	-3.164
-20.500	0.013	nan	-3.122
-20.400	0.049	nan	-3.087
-20.300	0.084	nan	-3.051
-20.200	0.120	nan	-3.010
-20.100	0.156	-3.802	-2.971
-20.000	0.192	-3.741	-2.937
-19.900	0.228	-3.658	-2.906
-19.800	0.263	-3.599	-2.881
-19.700	0.299	-3.516	-2.856
-19.600	0.335	-3.430	-2.831
-19.500	0.371	-3.361	-2.805
-19.400	0.407	-3.303	-2.776
-19.300	0.443	-3.227	-2.746
-19.200	0.479	-3.162	-2.717
-19.100	0.515	-3.125	-2.691
-19.000	0.551	-3.083	-2.665
-18.900	0.587	-3.032	-2.646
-18.800	0.623	-2.990	-2.627
-18.700	0.659	-2.944	-2.607
-18.600	0.695	-2.895	-2.588
-18.500	0.731	-2.854	-2.569
-18.400	0.767	-2.818	-2.550
-18.300	0.803	-2.788	-2.531
-18.200	0.839	-2.759	-2.511
-18.100	0.875	-2.729	-2.493
-18.000	0.911	-2.696	-2.474
-17.900	0.947	-2.661	-2.456
-17.800	0.984	-2.629	-2.438
-17.700	1.020	-2.598	-2.422
-17.600	1.056	-2.573	-2.407
-17.500	1.092	-2.551	-2.391
-17.400	1.128	-2.530	-2.374
-17.300	1.165	-2.508	-2.356
-17.200	1.201	-2.486	-2.338
-17.100	1.237	-2.464	-2.321
-17.000	1.273	-2.443	-2.303
-16.900	1.309	-2.421	-2.286
-16.800	1.346	-2.401	-2.269
-16.700	1.382	-2.380	-2.252
-16.600	1.418	-2.362	-2.234
-16.500	1.442	-2.344	-2.215
-16.400	1.459	-2.327	-2.197
-16.300	nan	-2.308	-2.179
-16.200	nan	-2.289	-2.161
-16.100	nan	-2.269	-2.143
-16.000	nan	-2.249	-2.125
-15.900	nan	-2.230	-2.107
-15.800	nan	-2.211	-2.088
-15.700	nan	-2.192	-2.068
-15.600	nan	-2.173	-2.048
-15.500	nan	-2.152	-2.029
-15.400	nan	-2.132	-2.008
-15.300	nan	-2.112	-1.987
-15.200	nan	-2.093	-1.966
-15.100	nan	-2.073	-1.944
-15.000	nan	-2.054	-1.923
-14.900	nan	-2.033	-1.904
-14.800	nan	-2.011	-1.885
-14.700	nan	-1.990	-1.866
-14.600	nan	-1.968	-1.847
-14.500	nan	-1.945	-1.827
-14.400	nan	-1.922	-1.807
-14.300	nan	-1.898	-1.788
-14.200	nan	-1.875	-1.768
-14.100	nan	-1.855	-1.747
-14.000	nan	-1.834	-1.725
-13.900	nan	-1.813	-1.702
-13.800	nan	-1.793	-1.680
-13.700	nan	-1.771	-1.658
-13.600	nan	-1.750	-1.635
-13.500	nan	-1.729	-1.612
-13.400	nan	-1.707	-1.589
-13.300	nan	-1.683	-1.566
-13.200	nan	-1.659	-1.545
-13.100	nan	-1.635	-1.525
-13.000	nan	-1.611	-1.504
-12.900	nan	-1.586	-1.484
-12.800	nan	-1.561	-1.462
-12.700	nan	-1.537	-1.441
-12.600	nan	-1.513	-1.419
-12.500	nan	-1.492	-1.398
-12.400	nan	-1.470	-1.375
-12.300	nan	-1.448	-1.351
-12.200	nan	-1.426	-1.326
-12.100	nan	-1.403	-1.302
